Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","31.2498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","33.0185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","35.1413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","34.1673","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","34.9537","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","35.6214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","36.3112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","36.9142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","37.5473","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","37.4373","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","38.1206","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","39.0222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","39.7899","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","40.8001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","41.4022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","42.2543","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","43.0539","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","43.8991","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","44.3881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","45.2585","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","46.1179","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","46.6979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","51.224","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2011","2011","gigagrams","51.6644","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2012","2012","gigagrams","56.4477","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2013","2013","gigagrams","61.1115","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2014","2014","gigagrams","86.7263","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2015","2015","gigagrams","74.3702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2016","2016","gigagrams","66.5391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2030","2030","gigagrams","64.0299","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5102","Middle Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2050","2050","gigagrams","84.0743","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1961","1961","gigagrams","169.3739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1962","1962","gigagrams","151.7545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1963","1963","gigagrams","146.761","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1964","1964","gigagrams","158.9944","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1965","1965","gigagrams","176.4908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1966","1966","gigagrams","186.6004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1967","1967","gigagrams","199.4843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1968","1968","gigagrams","209.7241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1969","1969","gigagrams","221.1554","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1970","1970","gigagrams","225.7149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1971","1971","gigagrams","237.9693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1972","1972","gigagrams","234.0962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1973","1973","gigagrams","240.0864","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1974","1974","gigagrams","248.9099","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1975","1975","gigagrams","254.9707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1976","1976","gigagrams","252.036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1977","1977","gigagrams","262.7273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1978","1978","gigagrams","263.6674","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1979","1979","gigagrams","271.2911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1980","1980","gigagrams","297.9066","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1981","1981","gigagrams","292.8895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1982","1982","gigagrams","280.819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1983","1983","gigagrams","300.04","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1984","1984","gigagrams","305.9159","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1985","1985","gigagrams","315.885","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1986","1986","gigagrams","315.9147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1987","1987","gigagrams","325.5761","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","311.9199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","326.4971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","332.3432","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","344.6477","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","366.105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","387.6127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","422.0642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","417.2096","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","429.4591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","441.4641","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","460.1134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","477.579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","482.815","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","487.8945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","489.9988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","495.36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","507.2749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","517.7875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","532.1911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","538.0635","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","537.1216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","548.2689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","563.8478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2011","2011","gigagrams","574.3493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2012","2012","gigagrams","515.5031","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2013","2013","gigagrams","523.8816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2014","2014","gigagrams","531.8945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2015","2015","gigagrams","529.9733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2016","2016","gigagrams","539.8599","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2030","2030","gigagrams","697.2974","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5103","Northern Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2050","2050","gigagrams","845.82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1961","1961","gigagrams","77.0529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1962","1962","gigagrams","80.494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1963","1963","gigagrams","85.5249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1964","1964","gigagrams","92.2692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1965","1965","gigagrams","99.0164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1966","1966","gigagrams","105.0148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1967","1967","gigagrams","111.3982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1968","1968","gigagrams","116.7714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1969","1969","gigagrams","121.4014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1970","1970","gigagrams","128.7183","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1971","1971","gigagrams","130.0049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1972","1972","gigagrams","130.4956","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1973","1973","gigagrams","126.9916","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1974","1974","gigagrams","124.8057","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1975","1975","gigagrams","135.0041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1976","1976","gigagrams","146.2859","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1977","1977","gigagrams","156.2711","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1978","1978","gigagrams","165.984","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1979","1979","gigagrams","171.3188","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1980","1980","gigagrams","178.7789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1981","1981","gigagrams","187.2604","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1982","1982","gigagrams","192.8783","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1983","1983","gigagrams","186.1223","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1984","1984","gigagrams","176.1761","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1985","1985","gigagrams","182.2875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1986","1986","gigagrams","192.267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1987","1987","gigagrams","198.7723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1988","1988","gigagrams","205.0573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1989","1989","gigagrams","213.0152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1990","1990","gigagrams","219.8937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1991","1991","gigagrams","217.255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1992","1992","gigagrams","220.0293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1993","1993","gigagrams","226.6955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1994","1994","gigagrams","235.5451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1995","1995","gigagrams","244.5263","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1996","1996","gigagrams","262.1656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1997","1997","gigagrams","281.434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1998","1998","gigagrams","299.6075","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","1999","1999","gigagrams","322.8704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2000","2000","gigagrams","339.6102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2001","2001","gigagrams","355.2896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2002","2002","gigagrams","370.0448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2003","2003","gigagrams","376.7168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2004","2004","gigagrams","387.1205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2005","2005","gigagrams","397.4741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2006","2006","gigagrams","406.3726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2007","2007","gigagrams","419.8024","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2008","2008","gigagrams","427.0675","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2009","2009","gigagrams","441.7399","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2010","2010","gigagrams","460.4526","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2011","2011","gigagrams","477.6123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2012","2012","gigagrams","494.7251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2013","2013","gigagrams","510.7436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2014","2014","gigagrams","515.2168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2015","2015","gigagrams","525.7921","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2016","2016","gigagrams","551.6941","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2030","2030","gigagrams","612.3177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5105","Western Africa","72254","Emissions (CH4) (Enteric)","976","Sheep","2050","2050","gigagrams","810.1657","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5200","Americas","72254","Emissions (CH4) (Enteric)","976","Sheep","1961","1961","gigagrams","895.363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GE","Enteric Fermentation","5200","Americas","72254","Emissions (CH4) (Enteric)","976","Sheep","1962","1962","gigagrams","874.507","A","Aggregate, may include official, semi-official, estimated or calculated data"
